frame,label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z
65,pararse,0.451383293,0.37088412,-0.567507803,0.462711364,0.358008265,-0.546743929,0.471375287,0.357676834,-0.546638072,0.479296327,0.357580036,-0.546668828,0.435521454,0.359210432,-0.545430064,0.426651478,0.359667212,-0.545594811,0.418673515,0.360183507,-0.545647204,0.48913765,0.360617906,-0.381874442,0.40646717,0.364148289,-0.375241131,0.469864249,0.382170081,-0.501229286,0.437221378,0.383996278,-0.499574751,0.566916168,0.416943431,-0.273408711,0.337472528,0.415388107,-0.269700229,0.670410991,0.496104151,-0.303053349,0.285649359,0.500621736,-0.28880012,0.546632707,0.53218317,-0.50799197,0.400077701,0.542563856,-0.414891452,0.518002331,0.549004734,-0.534447432,0.422582924,0.562966406,-0.457095474,0.504737973,0.538498223,-0.515081286,0.440835357,0.554063141,-0.453303844,0.50880307,0.529799163,-0.48481518,0.437411934,0.547001958,-0.409724504,0.522660971,0.544096291,-0.013640643,0.395803511,0.544080019,0.013809489,0.549948812,0.580207884,-0.605006635,0.344219655,0.569091558,-0.565966606,0.521642566,0.687637329,-0.217502803,0.379206002,0.67589891,-0.226024836,0.505144417,0.698916376,-0.18825002,0.398398548,0.685623825,-0.196414202,0.526621878,0.740977407,-0.389250666,0.362627387,0.741956234,-0.38424477
67,pararse,0.442387432,0.363329083,-0.529254615,0.455025107,0.350905448,-0.511876047,0.464681149,0.350535482,-0.511781573,0.473097354,0.350346953,-0.511851966,0.427764982,0.351860195,-0.509032249,0.419041336,0.352181584,-0.509188056,0.410877913,0.352570206,-0.509248316,0.484898925,0.353637129,-0.363025576,0.399758399,0.356599003,-0.348665267,0.460570067,0.375001669,-0.467799842,0.430351675,0.376415372,-0.464177042,0.564764678,0.412549257,-0.26482901,0.330995291,0.410912961,-0.254482001,0.667546034,0.494398922,-0.286671698,0.284024179,0.498311579,-0.270368844,0.541262865,0.534307063,-0.445065767,0.397117704,0.545928419,-0.380467504,0.513339102,0.55209583,-0.485256165,0.42209813,0.567100286,-0.424384594,0.499145061,0.541757882,-0.475973487,0.439601779,0.557831287,-0.42168653,0.502339244,0.532136858,-0.433488697,0.435634464,0.549602985,-0.376604557,0.521658003,0.543321729,-0.013587779,0.391142756,0.542336822,0.01374712,0.552102983,0.582536459,-0.573455513,0.341249734,0.574251652,-0.53093946,0.520921588,0.688080549,-0.196310416,0.377618343,0.680567622,-0.210012481,0.504120708,0.69922024,-0.16555962,0.396755129,0.688526034,-0.183011457,0.526264727,0.742168486,-0.350170434,0.361099839,0.744165838,-0.361635655
69,pararse,0.436116785,0.341533661,-0.590482473,0.448767453,0.329116404,-0.565188587,0.458743215,0.328905344,-0.565077186,0.468001485,0.328931332,-0.565163434,0.420794427,0.329971671,-0.560781777,0.4125714,0.330314457,-0.560923159,0.404417694,0.33105579,-0.560951471,0.481004715,0.333687693,-0.380503774,0.394405037,0.33648923,-0.360191971,0.456016392,0.352887213,-0.516516507,0.422473252,0.354759008,-0.510784149,0.564524353,0.397233635,-0.265096724,0.322099149,0.399184853,-0.246285692,0.659572482,0.488598496,-0.280559987,0.285786897,0.494569063,-0.262270838,0.535672605,0.533697903,-0.446038187,0.39257282,0.543631852,-0.389275193,0.511289537,0.552323043,-0.498361439,0.416312754,0.564785421,-0.427565962,0.49537304,0.542150557,-0.501361907,0.43405962,0.556282222,-0.451482594,0.498054892,0.532443404,-0.438481122,0.431082815,0.548050821,-0.381029159,0.519002557,0.534856141,-0.012819721,0.38575232,0.536803484,0.012984782,0.5527125,0.58241123,-0.695886493,0.335978717,0.576789737,-0.628954172,0.520265877,0.688119709,-0.228143707,0.3750633,0.681281984,-0.21232909,0.503082871,0.699097991,-0.180776447,0.393417537,0.689371765,-0.191090301,0.525122643,0.743045449,-0.416491777,0.359956205,0.745619059,-0.410569757
71,pararse,0.436881155,0.295019686,-0.667542458,0.449514717,0.282682121,-0.640950859,0.459097415,0.282645315,-0.640840411,0.467185795,0.282756984,-0.640901685,0.420794368,0.283378631,-0.638275743,0.412204146,0.283789366,-0.638460755,0.404461712,0.284388363,-0.638515532,0.478202045,0.288741142,-0.4563649,0.394454032,0.291790068,-0.444978774,0.456902176,0.309392005,-0.594742715,0.421324462,0.310842723,-0.591837764,0.56548214,0.367350966,-0.345606476,0.320558429,0.369085521,-0.336949557,0.640778303,0.469362736,-0.351681381,0.288817108,0.477856696,-0.340671331,0.532227457,0.532745302,-0.497342587,0.383327603,0.539300442,-0.451826245,0.512938678,0.552369416,-0.557794869,0.398601055,0.561123371,-0.504856467,0.49391216,0.543526053,-0.571320951,0.419326186,0.554391146,-0.520462394,0.495428741,0.534860194,-0.501140475,0.418807566,0.545648456,-0.454340607,0.520288467,0.50979048,-0.012371829,0.386045784,0.511193395,0.012456864,0.553204596,0.58469969,-0.62374109,0.328631103,0.574861348,-0.586080909,0.519922256,0.687868893,-0.160010606,0.37409848,0.68107605,-0.187072292,0.501573324,0.698982358,-0.123284891,0.393270373,0.689567804,-0.157849535,0.524763525,0.743975937,-0.355388612,0.358839303,0.746203959,-0.388548017
73,pararse,0.436403185,0.253351539,-0.595373511,0.449711233,0.240943387,-0.570113897,0.458942086,0.240787879,-0.570040882,0.466834635,0.240778834,-0.570108712,0.420252264,0.24111253,-0.566824257,0.411867052,0.241075024,-0.566982687,0.404779971,0.241361797,-0.567068875,0.477664471,0.246554449,-0.403872907,0.394998342,0.248787373,-0.390041679,0.456332892,0.265678465,-0.530931115,0.42072618,0.266245395,-0.527271807,0.565602362,0.329699129,-0.320029795,0.31934604,0.330520928,-0.307774127,0.619166911,0.445238471,-0.3258003,0.290590733,0.447225213,-0.316385418,0.534362614,0.531526864,-0.470311314,0.367527932,0.527698815,-0.430252522,0.51694119,0.550616622,-0.521289408,0.371029109,0.557098687,-0.477283031,0.496396333,0.543680727,-0.557909369,0.396544814,0.55175525,-0.494687825,0.497721344,0.535679638,-0.483904541,0.400968134,0.545457661,-0.435842305,0.520894945,0.478817135,-0.01169916,0.385902137,0.482341945,0.011589546,0.554278612,0.583627045,-0.496289134,0.324800014,0.563429356,-0.461408436,0.520105898,0.688082337,-0.126993775,0.372188985,0.680841327,-0.153397605,0.50092864,0.699096978,-0.09957581,0.392785251,0.691650629,-0.131357566,0.525331855,0.744626045,-0.307620198,0.35688594,0.746703029,-0.341518342
75,pararse,0.439480931,0.210292697,-0.5695557,0.452552915,0.197345898,-0.543144763,0.461600363,0.197611481,-0.543058634,0.46946156,0.197905719,-0.543115199,0.423709959,0.19734697,-0.540136755,0.41477105,0.197713152,-0.54028374,0.406848013,0.198242605,-0.540342689,0.480445325,0.205302134,-0.381125748,0.395809948,0.206754997,-0.362639606,0.459111154,0.224397913,-0.503386021,0.423706472,0.225013241,-0.500129879,0.566089571,0.29180634,-0.28471905,0.316357791,0.296799093,-0.274109304,0.59743154,0.411235243,-0.306310117,0.2912485,0.411083728,-0.296389759,0.536904871,0.507063687,-0.446439296,0.357937694,0.507089496,-0.42212978,0.538036108,0.537554383,-0.510051072,0.360690862,0.539624512,-0.477509558,0.507632196,0.535590887,-0.548596919,0.388917297,0.535993695,-0.500061393,0.500991523,0.527584136,-0.467308193,0.394973785,0.526000261,-0.433849901,0.521318614,0.459085613,-0.010139462,0.386072338,0.464235097,0.009947509,0.582290471,0.554242492,-0.543785453,0.327048182,0.552692413,-0.505612433,0.521178126,0.686600804,-0.143426001,0.372200936,0.680782199,-0.15523307,0.495693177,0.694523692,-0.111360587,0.390534461,0.691405773,-0.127106011,0.52509439,0.745501637,-0.341593117,0.356631815,0.746398509,-0.356407732
77,pararse,0.441243678,0.175792813,-0.493466079,0.45422703,0.163696289,-0.462969631,0.463235557,0.164074019,-0.463031858,0.471116334,0.164488107,-0.463110924,0.425525576,0.163373664,-0.462532401,0.416108727,0.163617343,-0.4626064,0.407578647,0.163987443,-0.462819397,0.481813073,0.172535196,-0.310115248,0.396286845,0.172772154,-0.307441711,0.460685849,0.191158041,-0.438599139,0.424759746,0.191228405,-0.438194364,0.566361547,0.264966935,-0.269527763,0.313846648,0.268136322,-0.26560691,0.590971172,0.383519918,-0.246962845,0.291298181,0.384593219,-0.244921431,0.544820249,0.481683165,-0.362545907,0.346294045,0.487025023,-0.347010791,0.551610351,0.514878929,-0.415367216,0.349989206,0.519928932,-0.397977501,0.521145523,0.515565634,-0.456625879,0.379160017,0.516962886,-0.431015939,0.510313153,0.506679118,-0.379597664,0.386871129,0.506861567,-0.361267477,0.521795034,0.443106979,-0.009633306,0.387030721,0.447669953,0.009294334,0.558182716,0.570404887,-0.27688244,0.338925898,0.563916504,-0.268823624,0.519245505,0.691012859,0.144711599,0.371456802,0.681911826,0.098354496,0.4944745,0.700632036,0.173510015,0.38965705,0.693739593,0.124810241,0.525630236,0.747864068,-0.022079933,0.353657424,0.74773854,-0.071494624
79,pararse,0.442160189,0.151417673,-0.460442036,0.454828769,0.138798475,-0.430108637,0.463756233,0.13937898,-0.430173486,0.471746147,0.140165359,-0.430226117,0.426075608,0.138603568,-0.43288675,0.416605473,0.139014557,-0.432945788,0.407934576,0.139542773,-0.433150619,0.482723176,0.148762345,-0.276861727,0.395767599,0.149029285,-0.288713932,0.461159527,0.165749222,-0.405183583,0.425104171,0.165613532,-0.408779889,0.566426158,0.241734147,-0.245067999,0.310686439,0.248145774,-0.240663573,0.59601599,0.358102739,-0.19904688,0.284248471,0.36691013,-0.191791952,0.554292083,0.460210562,-0.30587852,0.325734109,0.462671667,-0.285270989,0.560303807,0.494917303,-0.352823704,0.330615908,0.495277435,-0.327823967,0.529352367,0.494673163,-0.390439838,0.357062638,0.491610646,-0.364446729,0.518251359,0.48579511,-0.319665611,0.363209277,0.482480705,-0.299628347,0.521932483,0.437024027,-0.014463519,0.387760371,0.442123413,0.01386698,0.538557291,0.576859355,-0.204493105,0.347557276,0.568365335,-0.169044197,0.519432962,0.692508101,0.245121494,0.370877177,0.682151318,0.232223615,0.49499777,0.702141941,0.27723375,0.389095455,0.694367945,0.263202339,0.526209056,0.748363018,0.094570249,0.351835221,0.749055922,0.089600891
81,pararse,0.442198426,0.13421154,-0.42709884,0.455575794,0.123040855,-0.400073349,0.464490592,0.123340912,-0.400116444,0.472494602,0.123746574,-0.400129974,0.42606768,0.12314938,-0.401691169,0.416240126,0.123750903,-0.401762128,0.407248169,0.124488987,-0.401975095,0.48347187,0.130044445,-0.250026286,0.394696772,0.131443724,-0.260207027,0.460775822,0.150621608,-0.372439504,0.423848748,0.151752546,-0.375351638,0.5664922,0.227413505,-0.216853425,0.308400929,0.229736209,-0.1963709,0.600671887,0.341162235,-0.14250496,0.272432655,0.341854513,-0.142824203,0.560904264,0.44289431,-0.227672547,0.304861248,0.438160181,-0.224919125,0.564839482,0.479291499,-0.268317759,0.307595044,0.472424567,-0.259463727,0.533805609,0.477591842,-0.306248754,0.334230125,0.466578573,-0.298130035,0.524760127,0.468509972,-0.240363181,0.339418471,0.45663178,-0.239747599,0.521042883,0.433321685,-0.015566861,0.384256959,0.436726183,0.01486344,0.530493617,0.57845819,-0.13236478,0.360575348,0.570496142,-0.111737013,0.518974125,0.69385004,0.276715636,0.369977862,0.681953549,0.29452461,0.495252401,0.705465198,0.302511871,0.386635125,0.693919003,0.32630676,0.52604717,0.750169635,0.105102912,0.351467103,0.74859941,0.159829304
83,pararse,0.441390216,0.125446558,-0.374532789,0.455059379,0.112594359,-0.346292645,0.46414271,0.113279991,-0.346336156,0.472341627,0.113860808,-0.34633857,0.424843937,0.112720653,-0.344368339,0.414878428,0.113624103,-0.344422221,0.405768007,0.114321828,-0.344571441,0.483983517,0.122791126,-0.189008415,0.392453223,0.122804478,-0.184612244,0.459998131,0.141994998,-0.31771341,0.422486514,0.141566023,-0.316143185,0.566561341,0.217475519,-0.163092241,0.310453981,0.219164088,-0.124763854,0.604816258,0.332305282,-0.098225445,0.259927392,0.330289841,-0.089579381,0.572199047,0.43230471,-0.198781326,0.27999416,0.42952472,-0.194679335,0.574806809,0.46850723,-0.24637498,0.283134341,0.463026404,-0.234469637,0.545462847,0.4651559,-0.290565401,0.311507076,0.457151294,-0.277190119,0.537617147,0.455992132,-0.214644432,0.316690475,0.44729352,-0.212739453,0.521333635,0.434455127,-0.015169951,0.381106347,0.436486542,0.014394884,0.531009555,0.579766631,-0.070228957,0.367725462,0.571333408,-0.001660417,0.518740892,0.692204773,0.358543575,0.369291484,0.682354569,0.379173011,0.495706439,0.703141868,0.388205528,0.383215755,0.693662465,0.408086956,0.526280463,0.750986278,0.212343961,0.351822793,0.74826479,0.240310222
85,pararse,0.439706773,0.123779982,-0.422127277,0.454883218,0.110193603,-0.395706356,0.463776439,0.11069832,-0.395713478,0.471945971,0.111460455,-0.395682275,0.423288047,0.109577745,-0.39398548,0.412927508,0.109975591,-0.394032151,0.403565258,0.11042127,-0.394137561,0.484243214,0.119002819,-0.228948966,0.390554547,0.117723987,-0.225365072,0.458702594,0.140971541,-0.35976702,0.420280427,0.140507177,-0.358267814,0.566619098,0.212211087,-0.173758134,0.310518593,0.212096676,-0.156078279,0.60806489,0.325076312,-0.096597038,0.261927634,0.326615185,-0.124652758,0.586900115,0.425566524,-0.209788993,0.267111927,0.425343066,-0.23537223,0.590472341,0.457917362,-0.258935511,0.267147154,0.457451105,-0.281927377,0.565609634,0.455019653,-0.310301155,0.292715073,0.452007622,-0.330251098,0.558392406,0.446724564,-0.229732201,0.298336864,0.442157567,-0.256940335,0.521086633,0.436490834,-0.01158045,0.372556418,0.437489182,0.010825688,0.526476145,0.579739094,0.092634611,0.366964161,0.570369422,0.134537086,0.518544793,0.692461669,0.493467957,0.367136896,0.682209432,0.510842562,0.49674198,0.703854442,0.521569788,0.379310727,0.693467259,0.539587736,0.526782036,0.751325786,0.345886976,0.352261007,0.748139262,0.368331015
87,pararse,0.439855456,0.122144222,-0.349328548,0.454981834,0.109248199,-0.32523042,0.463747501,0.109631479,-0.325273514,0.471537977,0.110079534,-0.325312465,0.42344296,0.10894452,-0.323563308,0.41296494,0.109419875,-0.323553205,0.403771728,0.110076807,-0.323600471,0.483846813,0.116418749,-0.164906174,0.390166789,0.116752632,-0.160206482,0.458250701,0.13990891,-0.287811786,0.420670986,0.140584677,-0.285912424,0.56678766,0.212972313,-0.118361458,0.312523246,0.209926292,-0.098479263,0.60752213,0.32310307,-0.029602041,0.262547731,0.321030527,-0.054952476,0.600164056,0.422126353,-0.11802838,0.247234419,0.415823489,-0.147998884,0.604873657,0.45592615,-0.153740615,0.239297599,0.451570302,-0.188427299,0.586679101,0.454376012,-0.211500704,0.261813819,0.448614448,-0.242089599,0.58045119,0.445059478,-0.139337599,0.271484971,0.437538624,-0.172983781,0.516972244,0.437458068,-0.010058057,0.365200251,0.436368614,0.009267548,0.523332119,0.582628489,0.014662966,0.364180833,0.570634067,0.097360797,0.517480552,0.6954211,0.455889553,0.366782635,0.682557762,0.490660876,0.49734354,0.706097126,0.48965019,0.380573899,0.694214225,0.521241546,0.526461303,0.754740834,0.320044488,0.351528227,0.749193132,0.353960186
89,pararse,0.437373459,0.119819455,-0.326266378,0.452551037,0.107298151,-0.305176824,0.462003261,0.107622974,-0.305233985,0.469282508,0.107876211,-0.305234492,0.420701712,0.107399948,-0.301816851,0.410446525,0.107908495,-0.301833332,0.400756717,0.10859827,-0.301927507,0.481361508,0.114952423,-0.158688083,0.387580901,0.116076723,-0.147360846,0.456319332,0.137876526,-0.271163553,0.418890625,0.138751864,-0.267291248,0.566647232,0.213896215,-0.114730127,0.311989576,0.209324807,-0.096107163,0.605816245,0.32499814,-0.01787792,0.261389643,0.321711093,-0.041740086,0.613556504,0.424856156,-0.086573347,0.234483704,0.417005181,-0.123993807,0.622429729,0.459110886,-0.111821286,0.221797675,0.452151746,-0.15597643,0.604136169,0.458339542,-0.172641069,0.239808291,0.449719876,-0.216743633,0.596828163,0.448328018,-0.10838066,0.251833409,0.43898496,-0.15192695,0.513772547,0.437876672,-0.006847409,0.35851869,0.437293202,0.006039921,0.518312931,0.584715068,0.046102703,0.362894595,0.571328402,0.109703697,0.513063729,0.701659501,0.389552116,0.364939779,0.686983228,0.440502465,0.496389449,0.714909732,0.41255495,0.37978965,0.699584901,0.463530719,0.526429057,0.757550061,0.246774539,0.350579768,0.751297951,0.303700268
91,pararse,0.435958952,0.119903333,-0.303007454,0.451404929,0.106528513,-0.283566207,0.461019099,0.106838457,-0.283611804,0.468002498,0.107192457,-0.283562452,0.419275135,0.106480718,-0.280599445,0.408919901,0.106856354,-0.280600816,0.398718983,0.107539497,-0.280665278,0.479761213,0.114909507,-0.145883098,0.385753602,0.115845405,-0.137303442,0.454496264,0.137912124,-0.251560062,0.417463332,0.139057964,-0.248432875,0.564968467,0.212790862,-0.115243085,0.311499804,0.209224954,-0.083453059,0.601879478,0.323850691,-0.03434848,0.26158908,0.32161814,-0.024957815,0.618560493,0.423007578,-0.126154602,0.22944665,0.415145874,-0.106149204,0.63184005,0.456552833,-0.156562269,0.214101031,0.450181395,-0.136790037,0.613161922,0.456383944,-0.218692511,0.227332056,0.448760003,-0.201170877,0.604475141,0.446626276,-0.149608955,0.239103764,0.43788749,-0.13595067,0.513008893,0.433145523,-0.006818935,0.357258856,0.431815624,0.006028068,0.515849829,0.584434509,0.064667359,0.36137566,0.569706261,0.124835461,0.510794818,0.704915762,0.317611158,0.364924103,0.688621283,0.397061676,0.496405184,0.717728496,0.331981868,0.380255282,0.700982213,0.413615376,0.525186002,0.760012925,0.156712309,0.350074351,0.751853645,0.25793466
93,pararse,0.432564944,0.119327933,-0.281617045,0.448251873,0.105879478,-0.262061149,0.458536774,0.106202297,-0.262107879,0.465732306,0.106600791,-0.262068897,0.416278541,0.106082834,-0.257812411,0.406037688,0.10650681,-0.257819891,0.395514697,0.107346833,-0.257873476,0.477370471,0.114909351,-0.129306361,0.383903474,0.116358079,-0.115301274,0.451859504,0.137499183,-0.232947201,0.415048093,0.138423413,-0.228215769,0.564578474,0.214083076,-0.104866788,0.310963452,0.210439444,-0.070045307,0.600185215,0.326284885,-0.02073219,0.261988491,0.323811054,-0.006138308,0.622027218,0.425092369,-0.100844279,0.228979662,0.414654195,-0.081416853,0.636523604,0.457279444,-0.128020763,0.212328777,0.449491739,-0.109675117,0.616818488,0.456977367,-0.19278945,0.224887878,0.447996438,-0.173291937,0.607422948,0.448114961,-0.125175253,0.236902997,0.43720451,-0.111122765,0.513447106,0.433033854,-0.005652548,0.358772904,0.432955325,0.004879706,0.518263042,0.58446312,0.033637878,0.360572845,0.56967175,0.092242241,0.509829342,0.70499903,0.309770137,0.364970297,0.69059366,0.370440304,0.496517122,0.716779768,0.325253218,0.380581677,0.7022174,0.387579173,0.524940133,0.760232687,0.154658377,0.34995693,0.752183795,0.228761584
95,pararse,0.430413187,0.12061175,-0.275101006,0.445937365,0.106977522,-0.255803972,0.456440359,0.107318006,-0.255859077,0.463826627,0.10773094,-0.255836487,0.414120823,0.107012004,-0.251342237,0.403684348,0.107421473,-0.251355737,0.393020064,0.108133577,-0.251421124,0.474748462,0.115698256,-0.123414069,0.3821024,0.11641103,-0.107759364,0.449314743,0.138759226,-0.225899503,0.412600547,0.139630228,-0.220750511,0.563365102,0.214102581,-0.096792139,0.309502125,0.210579932,-0.062728122,0.598211586,0.324821442,-0.011903291,0.261578351,0.323506922,0.004178991,0.622885346,0.423496902,-0.097687729,0.227770507,0.415266335,-0.068792939,0.638049006,0.455310136,-0.126003534,0.211742327,0.450147659,-0.097465307,0.618620872,0.454634398,-0.190695271,0.225440726,0.448655874,-0.16039075,0.608806431,0.445817828,-0.122137047,0.238038629,0.438189089,-0.097916521,0.512910724,0.433959126,-0.005428992,0.357838839,0.433385551,0.004672212,0.517845929,0.584522486,0.031285323,0.359910786,0.569656253,0.097486116,0.508851111,0.704316497,0.341866583,0.363676667,0.692165315,0.398182362,0.496739239,0.715623379,0.3615987,0.378558278,0.702917159,0.418536037,0.522871256,0.759965479,0.196618125,0.349140704,0.75257349,0.261559635
97,pararse,0.429656684,0.120943792,-0.28564319,0.445135057,0.107234709,-0.26625827,0.455710262,0.107640781,-0.266307682,0.463036537,0.108088046,-0.26627481,0.413199276,0.107108019,-0.262550652,0.402613521,0.107520923,-0.26256603,0.391781271,0.108232751,-0.262629837,0.473850459,0.116024986,-0.132011011,0.38076508,0.116511032,-0.120094687,0.448291361,0.139273062,-0.235786468,0.411517531,0.140133023,-0.231713995,0.563125193,0.214628831,-0.100119956,0.308012038,0.210915074,-0.074700996,0.59795028,0.325927526,-0.007875611,0.261441618,0.324033231,-0.013224104,0.622217357,0.424094528,-0.087932222,0.229504794,0.416639864,-0.090244576,0.63631469,0.456640035,-0.115644939,0.214531869,0.450915992,-0.119599968,0.61718291,0.45592007,-0.180317611,0.229418054,0.449192375,-0.181962833,0.607647896,0.446851492,-0.112130754,0.242063135,0.439245015,-0.118812293,0.512754917,0.434848547,-0.004612293,0.358057767,0.433995843,0.00388898,0.517329812,0.584411204,0.033106789,0.359379113,0.569280624,0.107304566,0.50775975,0.704907537,0.322569638,0.36257571,0.692817569,0.403551012,0.496735662,0.716265857,0.340141177,0.376854926,0.703379512,0.423346162,0.5228315,0.761089563,0.175471738,0.34806636,0.752463281,0.271723539
